"","station.id","elev","lon","lat","station.name"
"2487","141395",280,-96.5,37.12,"CEDAR VALE 5"
"2488","141408",387,-96.13,39.72,"CENTRALIA   "
"2489","141427",299,-95.48,37.67,"CHANUTE M JO"
"2490","141435",339,-97.02,38.97,"CHAPMAN     "
"2491","141522",802,-100.35,37.8,"CIMARRON    "
"2492","141559",366,-97.13,39.38,"CLAY CENTER "
"2493","141602",311,-96.23,37.72,"CLIMAX      "
"2494","141612",299,-95.33,38.93,"CLINTON LAKE"
"2495","141696",955,-101.05,39.4,"COLBY       "
"2496","141699",967,-101.07,39.38,"COLBY 1 SW  "
"2497","141704",635,-99.33,37.27,"COLDWATER   "
"2498","141740",274,-94.85,37.17,"COLUMBUS 1SW"
"2499","141767",449,-97.65,39.55,"CONCORDIA BL"
"2500","141769",425,-97.67,39.57,"CONCORDIA BL"
"2501","141858",363,-96.55,38.37,"COTTONWOOD F"
"2502","141866",375,-96.5,38.67,"COUNCIL GROV"
"2503","141867",403,-96.52,38.68,"COUNCIL GROV"
"2504","142164",791,-99.97,37.77,"DODGE CITY M"
"2505","142213",833,-100.42,39.62,"DRESDEN     "
"2506","142401",408,-96.83,37.82,"EL DORADO   "
"2507","142430",241,-95.8,37.28,"ELK CITY    "
"2508","142432",1104,-101.9,37,"ELKHART     "
"2509","142452",647,-99.57,38.93,"ELLIS       "
"2510","142459",466,-98.23,38.72,"ELLSWORTH   "
"2511","142541",347,-96.18,38.4,"EMPORIA     "
"2512","142543",369,-96.2,38.33,"EMPORIA MUNI"
"2513","142548",372,-96.2,38.43,"EMPORIA 3 NW"
"2514","142602",433,-96.1,38.85,"ESKRIDGE 1SE"
"2515","142622",332,-96.28,37.82,"EUREKA      "
"2516","142686",311,-96.08,37.65,"FALL RIVER L"
"2517","142773",384,-96.93,38.25,"FLORENCE    "
"2518","142835",258,-94.7,37.85,"FORT SCOTT  "
"2519","142894",302,-95.83,37.53,"FREDONIA    "
"2520","142975",867,-100.82,37.97,"GARDEN CITY "
"2521","142980",866,-100.82,37.98,"GARDEN CITY "
"2522","143008",320,-95.23,38.28,"GARNETT 1 E "
"2523","143037",537,-98.15,38.52,"GENESEO     "
"2524","143074",302,-94.83,37.52,"GIRARD      "
"2525","143100",458,-98.32,39.5,"GLEN ELDER L"
"2526","143153",1115,-101.7,39.37,"GOODLAND REN"
"2527","143218",564,-98.77,38.35,"GREAT BEND  "
"2528","143239",683,-99.3,37.6,"GREENSBURG  "
"2529","143393",372,-96.88,39.9,"HANOVER     "
"2530","143527",613,-99.33,38.87,"HAYS 1S     "
"2531","143554",869,-100.62,38.6,"HEALY       "
"2532","143594",406,-96.98,38.67,"HERINGTON   "
"2533","143660",671,-99.83,39.38,"HILL CITY 1 "
"2534","143665",657,-99.83,39.37,"HILL CITY 1 "
"2535","143686",308,-94.9,38.67,"HILLSDALE LA"
"2536","143759",323,-95.73,39.47,"HOLTON 1 S  "
"2537","143810",314,-95.52,39.67,"HORTON      "
"2538","143822",339,-96.27,37.48,"HOWARD 5 NE "
"2539","143837",824,-100.45,39.35,"HOXIE       "
"2540","143847",570,-98.65,38.1,"HUDSON      "
"2541","143855",946,-101.33,37.17,"HUGOTON     "
"2542","143897",448,-98.4,39.23,"HUNTER      "
"2543","143921",464,-97.95,38.03,"HUTCHINSON R"
"2544","143926",464,-97.87,38.07,"HUTCHINSON M"
"2545","143930",479,-98.03,37.93,"HUTCHINSON 1"
"2546","143946",854,-100.65,38.28,"IMPERIAL    "
"2547","143954",238,-95.7,37.25,"INDEPENDENCE"
"2548","143984",290,-95.43,37.92,"IOLA 1 W    "
"2549","143989",293,-95.4,37.92,"IOLA 1 W    "
"2550","144081",692,-99.9,38.08,"JETMORE     "
"2551","144087",692,-99.97,38.25,"JETMORE 12NN"
"2552","144104",332,-95.75,38.25,"JOHN REDMOND"
"2553","144109",997,-101.75,37.57,"JOHNSON 11 E"
"2554","144138",326,-96.83,39.03,"JUNCTION CIT"
"2555","144178",454,-97.95,38.62,"KANOPOLIS LA"
"2556","144313",458,-98.12,37.65,"KINGMAN     "
"2557","144333",662,-99.4,37.93,"KINSLEY     "
"2558","144357",519,-99.12,39.67,"KIRWIN DAM  "
"2559","144464",914,-101.25,37.93,"LAKIN       "
"2560","144530",608,-99.1,38.18,"LARNED      "
"2561","144559",299,-95.27,38.97,"LAWRENCE    "
"2562","144588",277,-94.93,39.32,"LEAVENWORTH "
"2563","144665",1007,-101.37,38.48,"LEOTI 1 W   "
"2564","144695",864,-100.92,37.05,"LIBERAL     "
"2565","144712",418,-98.15,39.05,"LINCOLN 1 ES"
"2566","144857",488,-98.03,39.9,"LOVEWELL LAK"
"2567","144972",325,-96.58,39.2,"MANHATTAN   "
"2568","144977",339,-96.6,39.2,"MANHATTAN AG"
"2569","144982",543,-98.22,39.78,"MANKATO     "
"2570","145039",418,-97.08,38.38,"MARION LAKE "
"2571","145063",372,-96.63,39.85,"MARYSVILLE  "
"2572","145127",1028,-101.38,39.78,"MC DONALD   "
"2573","145152",456,-97.67,38.38,"MCPHERSON   "
"2574","145171",763,-100.33,37.28,"MEADE       "
"2575","145173",457,-98.58,37.28,"MEDICINE LOD"
"2576","145210",332,-95.7,38.5,"MELVERN LAKE"
"2577","145306",369,-96.88,39.08,"MILFORD LAKE"
"2578","145363",399,-97.7,39.13,"MINNEAPOLIS "
"2579","145371",781,-100.02,37.45,"MINNEOLA    "
"2580","145528",262,-94.82,38.15,"MOUND CITY  "
"2581","145536",244,-95.45,37.18,"MOUND VALLEY"
"2582","145692",689,-99.9,38.45,"NESS CITY   "
"2583","145744",464,-97.28,38.07,"NEWTON 2 SW "
"2584","145852",713,-99.93,39.82,"NORTON DAM  "
"2585","145856",719,-99.83,39.7,"NORTON 9SSE "
"2586","145870",454,-97.87,37.47,"NORWICH     "
"2587","145888",927,-100.85,39.13,"OAKLEY 4 W  "
"2588","145906",774,-100.52,39.83,"OBERLIN 1E  "
"2589","145964",375,-96.6,39.97,"OKETO       "
"2590","145972",322,-94.77,38.88,"OLATHE 3E   "
"2591","146076",329,-95.83,38.63,"OSAGE CITY 4"
"2592","146100",339,-95.32,39.22,"OSKALOOSA   "
"2593","146128",274,-95.28,38.62,"OTTAWA      "
"2594","146209",268,-94.87,38.57,"PAOLA       "
"2595","146242",278,-95.27,37.33,"PARSONS 2 NW"
"2596","146333",293,-95.42,39.12,"PERRY LAKE  "
"2597","146374",581,-99.32,39.73,"PHILLIPSBURG"
"2598","146435",656,-99.3,39.23,"PLAINVILLE 4"
"2599","146498",323,-95.57,38.65,"POMONA LAKE "
"2600","146549",573,-98.73,37.65,"PRATT 4 W   "
"2601","146637",812,-100.23,39.07,"QUINTER     "
"2602","146808",1034,-101.77,37.33,"RICHFIELD   "
"2603","147044",558,-98.85,38.9,"RUSSELL     "
"2604","147046",570,-98.82,38.87,"RUSSELL MUNI"
"2605","147049",903,-101.18,38.9,"RUSSELL SPRI"
"2606","147073",381,-95.9,39.9,"SABETHA LAKE"
"2607","147093",1025,-101.8,39.77,"SAINT FRANCI"
"2608","147153",372,-97.6,38.82,"SALINA      "
"2609","147160",389,-97.57,38.82,"SALINA MUNIC"
"2610","147271",905,-100.9,38.48,"SCOTT CITY  "
"2611","147305",268,-96.18,37.13,"SEDAN       "
"2612","147397",1049,-101.75,38.9,"SHARON SPRIN"
"2613","147542",549,-98.78,39.78,"SMITH CENTER"
"2614","147796",500,-98.2,38.22,"STERLING    "
"2615","147922",888,-100.83,37.48,"SUBLETTE    "
"2616","148038",994,-101.77,37.98,"SYRACUSE    "
"2617","148167",269,-95.63,39.07,"TOPEKA MUNI "
"2618","148172",301,-95.67,39.05,"TOPEKA      "
"2619","148186",317,-95.95,37.8,"TORONTO     "
"2620","148191",293,-95.93,37.75,"TORONTO LAKE"
"2621","148235",1101,-101.77,38.47,"TRIBUNE 1 W "
"2622","148250",329,-95.08,39.78,"TROY 2 E    "
"2623","148259",323,-96.6,39.25,"TUTTLE CREEK"
"2624","148287",930,-101.35,37.58,"ULYSSES     "
"2625","148340",278,-95.47,39.35,"VALLEY FALLS"
"2626","148495",747,-99.88,39.02,"WAKEENEY    "
"2627","148563",302,-96.3,39.2,"WAMEGO      "
"2628","148578",397,-97.05,39.82,"WASHINGTON  "
"2629","148648",567,-99.42,39.42,"WEBSTER DAM "
"2630","148670",372,-97.42,37.27,"WELLINGTON  "
"2631","148830",403,-97.43,37.65,"WICHITA MID-"
"2632","148914",518,-99.07,37.13,"WILMORE 16 S"
"2633","148946",461,-98.48,38.97,"WILSON LAKE "
"2634","148964",366,-97,37.25,"WINFIELD NO."
"2635","148988",1010,-101.25,39.07,"WINONA      "
"2636","149080",311,-95.68,37.85,"YATES CENTER"
"2637","14A14S",1535,-114.833,48.3,"HAND CREEK  "
"2638","14C04S",1881,-114.633,46.467,"SAVAGE PASS "
"2639","14C05S",1598,-114.583,46.633,"LOLO PASS   "
"2640","14C12S",1951,-114.5,46.15,"TWIN LAKES  "
"2641","14C13S",1707,-114.45,46.15,"TWELVEMILE C"
"2642","14D02S",1723,-114.483,45.733,"NEZ PERCE CA"
"2643","14F02S",2265,-114.217,43.867,"STICKNEY MIL"
"2644","14F03S",2409,-114.267,43.833,"LOST-WOOD DI"
"2645","14F04S",2732,-114.85,43.8,"VIENNA MINE "
"2646","14F08S",2567,-114.667,43.6,"DOLLARHIDE S"
"2647","14F11S",1750,-114.817,43.483,"SOLDIER R.S."
"2648","14F12S",2677,-114.717,43.85,"GALENA SUMMI"
"2649","14F16S",2268,-114.167,43.7,"HYNDMAN     "
"2650","14F17S",2268,-114.667,43.883,"GALENA      "
"2651","14K02S",2774,-114.65,39.35,"BERRY CREEK "
"2652","150122",247,-85.02,36.73,"ALPHA       "
"2653","150155",214,-85.55,38.27,"ANCHORAGE   "
"2654","150254",171,-82.62,38.45,"ASHLAND     "
"2655","150381",305,-83.88,36.87,"BARBOURVILLE"
"2656","150389",195,-85.47,37.8,"BARDSTOWN   "
"2657","150402",101,-88.95,36.87,"BARDWELL 2 E"
"2658","150422",180,-86.13,36.9,"BARREN RIVER"
"2659","150450",354,-83.33,36.85,"BAXTER      "
"2660","150481",198,-84.7,37.6,"BEATTYVILLE "
"2661","150490",134,-86.87,37.42,"BEAVER DAM  "
"2662","150595",482,-82.95,36.97,"BENHAM      "
"2663","150615",95,-88.33,36.85,"BENTON 1 N  "
"2664","150619",326,-84.3,37.57,"BEREA COLLEG"
"2665","150630",168,-85.65,37.92,"BERNHEIM FOR"
"2666","150752",204,-82.83,38.03,"BLAINE      "
"2667","150757",136,-88.97,36.9,"BLANDVILLE  "
"2668","150854",204,-85.9,37.38,"BONNIEVILLE "
"2669","150909",161,-86.43,36.97,"BOWLING GREE"
"2670","150940",201,-85.15,37.48,"BRADFORDSVIL"
"2671","151127",235,-84.72,37.8,"DIX DAM     "
"2672","151226",107,-87.27,37.53,"CALHOUN     "
"2673","151256",235,-85.35,37.33,"CAMPBELLSVIL"
"2674","151345",146,-85.18,38.68,"CARROLLTON L"
"2675","151386",166,-82.58,38.47,"CATLETTSBURG"
"2676","151406",223,-85.95,37.67,"CECILIA 2 SE"
"2677","151531",162,-85.75,38.25,"CHEROKEE PK "
"2678","151611",143,-85.67,37.93,"CLERMONT    "
"2679","151855",271,-84.67,39.05,"CINCI-NORTHE"
"2680","151890",336,-84.43,37.48,"CRAB ORCHARD"
"2681","151964",445,-82.98,36.97,"CUMBERLAND  "
"2682","151998",207,-84.3,38.38,"CYNTHIANA   "
"2683","152040",293,-84.77,37.65,"DANVILLE    "
"2684","152180",198,-82.78,37.75,"DEWEY DAM   "
"2685","152407",128,-87.52,37.27,"EARLINGTON  "
"2686","152409",305,-84.33,37.75,"EASTERN KENT"
"2687","152469",265,-85.62,37,"EDMONTON    "
"2688","152698",360,-84.65,37.27,"EUBANK      "
"2689","152775",171,-84.33,38.67,"FALMOUTH    "
"2690","152791",207,-83.55,38.12,"FARMERS 2S  "
"2691","152908",278,-83.75,38.42,"FLEMINGSBURG"
"2692","152961",110,-88.1,37.47,"FORDS FERRY "
"2693","153028",152,-84.87,38.23,"FRANKFORT LO"
"2694","153036",210,-86.57,36.72,"FRANKLIN 1 E"
"2695","153223",122,-88.28,36.97,"GILBERTSVILL"
"2696","153241",238,-85.92,37,"GLASGOW     "
"2697","153295",119,-88,36.9,"GOLDEN POND "
"2698","153382",390,-83.93,37.4,"GRAY HAWK   "
"2699","153391",180,-82.95,38.32,"GRAYSON 3 SW"
"2700","153392",275,-82.93,38.32,"GRAYSON 3 SE"
"2701","153430",180,-85.5,37.25,"GREENSBURG  "
"2702","153451",159,-87.2,37.2,"GREENVILLE 2"
"2703","153604",223,-86.43,37.77,"HARDINSBURG "
"2704","153741",201,-83.77,37.55,"HEIDELBERG  "
"2705","153762",116,-87.63,37.75,"HENDERSON 7 "
"2706","153816",98,-89.2,36.57,"HICKMAN 1 E "
"2707","153896",281,-82.88,37.45,"HINDMAN 11 N"
"2708","153899",329,-82.98,37.33,"HINDMAN SETT"
"2709","153929",240,-85.73,37.53,"HODGENVILLE-"
"2710","153994",180,-87.5,36.83,"HOPKINSVILLE"
"2711","154093",271,-83.38,37.17,"HYDEN       "
"2712","154097",360,-83.33,37.13,"HYDEN 4 E   "
"2713","154134",195,-82.53,37.87,"INEZ        "
"2714","154165",198,-86.28,37.88,"IRVINGTON   "
"2715","154196",238,-83.38,37.55,"JACKSON     "
"2716","154202",414,-83.32,37.6,"JACKSON J CA"
"2717","154208",284,-85.12,36.87,"JAMESTOWN   "
"2718","154359",98,-84.77,37.58,"JUNCTION CIT"
"2719","154703",189,-86.3,37.52,"LEITCHFIELD "
"2720","154746",299,-84.6,38.03,"LEXINGTON BL"
"2721","154898",363,-84.08,37.08,"LONDON-CORBI"
"2722","154938",208,-85.4,37.67,"LORETTO     "
"2723","154949",141,-85.77,38.23,"LOUISVILLE  "
"2724","154951",170,-85.67,38.22,"LOUISVILLE B"
"2725","154954",153,-85.73,38.18,"LOUISVILLE S"
"2726","154956",162,-85.77,38.25,"LOUISVILLE W"
"2727","154967",146,-88.83,36.97,"LOVELACEVILL"
"2728","155067",134,-87.48,37.32,"MADISONVILLE"
"2729","155097",244,-86.1,37.18,"MAMMOTH CAVE"
"2730","155111",259,-83.72,37.1,"MANCHESTER 4"
"2731","155150",164,-88.07,37.33,"MARION 1 NE "
"2732","155230",110,-88.65,36.73,"MAYFIELD SUB"
"2733","155232",110,-88.63,36.7,"MAYFIELD 2 S"
"2734","155233",116,-88.63,36.78,"MAYFIELD RAD"
"2735","155243",159,-83.7,38.63,"MAYSVILLE SE"
"2736","155291",305,-84,37.43,"MC KEE      "
"2737","155389",358,-83.73,36.6,"MIDDLESBORO "
"2738","155524",284,-84.83,36.83,"MONTICELLO 3"
"2739","155640",284,-83.95,38.05,"MOUNT STERLI"
"2740","155648",348,-84.33,37.35,"MOUNT VERNON"
"2741","155694",125,-88.33,36.62,"MURRAY      "
"2742","155834",186,-86.25,37.28,"NOLIN RIVER "
"2743","156091",123,-87.15,37.77,"OWENSBORO 3W"
"2744","156104",293,-84.83,38.53,"OWENTON     "
"2745","156110",121,-88.77,37.07,"PADUCAH BARK"
"2746","156115",104,-88.62,37.1,"PADUCAH 5 FI"
"2747","156117",99,-88.6,37.1,"PADUCAH WALK"
"2748","156136",189,-82.8,37.82,"PAINTSVILLE "
"2749","156353",209,-82.52,37.48,"PIKEVILLE   "
"2750","156400",317,-82.87,37.32,"PIPPAPASS   "
"2751","156575",162,-87.88,37.1,"PRINCETON   "
"2752","156580",153,-87.87,37.12,"PRINCETON 1 "
"2753","156595",122,-87.77,37.4,"PROVIDENCE  "
"2754","156624",223,-83.35,37.53,"QUICKSAND   "
"2755","156805",296,-84.3,37.73,"RICHMOND EAS"
"2756","156882",122,-86.9,37.22,"ROCHESTER FE"
"2757","156988",169,-86.5,37.62,"ROUGH RIVER "
"2758","157049",180,-86.88,36.85,"RUSSELLVILLE"
"2759","157091",238,-85.98,37.7,"ST JOHN BETH"
"2760","157211",274,-84.55,38.97,"SCOTT       "
"2761","157215",235,-86.2,36.75,"SCOTTSVILLE "
"2762","157324",223,-85.2,38.2,"SHELBYVILLE "
